libId,CATEGORY,TOTAL_READS,PF_READS,PCT_PF_READS,PF_NOISE_READS,PF_READS_ALIGNED,PCT_PF_READS_ALIGNED,PF_ALIGNED_BASES,PF_HQ_ALIGNED_READS,PF_HQ_ALIGNED_BASES,PF_HQ_ALIGNED_Q20_BASES,PF_HQ_MEDIAN_MISMATCHES,PF_MISMATCH_RATE,PF_HQ_ERROR_RATE,PF_INDEL_RATE,MEAN_READ_LENGTH,READS_ALIGNED_IN_PAIRS,PCT_READS_ALIGNED_IN_PAIRS,BAD_CYCLES,STRAND_BALANCE,PCT_CHIMERAS,PCT_ADAPTER,SAMPLE,LIBRARY,READ_GROUP,PF_BASES,PF_ALIGNED_BASES,RIBOSOMAL_BASES,CODING_BASES,UTR_BASES,INTRONIC_BASES,INTERGENIC_BASES,IGNORED_READS,CORRECT_STRAND_READS,INCORRECT_STRAND_READS,PCT_RIBOSOMAL_BASES,PCT_CODING_BASES,PCT_UTR_BASES,PCT_INTRONIC_BASES,PCT_INTERGENIC_BASES,PCT_MRNA_BASES,PCT_USABLE_BASES,PCT_CORRECT_STRAND_READS,MEDIAN_CV_COVERAGE,MEDIAN_5PRIME_BIAS,MEDIAN_3PRIME_BIAS,MEDIAN_5PRIME_TO_3PRIME_BIAS,SAMPLE,LIBRARY,READ_GROUP,fastq_total_reads,reads_aligned_sam,aligned,reads_with_mult_align,algn_seg_with_mult_algn,no_feature,ambiguous,too_low_aQual,not_aligned,alignment_not_unique,LIBRARY,UNPAIRED_READS_EXAMINED,READ_PAIRS_EXAMINED,UNMAPPED_READS,UNPAIRED_READ_DUPLICATES,READ_PAIR_DUPLICATES,READ_PAIR_OPTICAL_DUPLICATES,PERCENT_DUPLICATION,ESTIMATED_LIBRARY_SIZE,mapped_reads_w_dups
lib884_C25A9ACXX,UNPAIRED,5549741,5549741,1,0,5549741,1,250170691,4295384,198582346,197745505,0,0.02499,0.004001,0.000033,48.733558,0,0,0,0.500622,0,0,,,,270458624,270452886,1103614,121070824,106938419,16515579,24824522,0,1618914,1618487,0.004081,0.44766,0.395405,0.061066,0.091789,0.843065,0.843047,0.500066,0.50594,0.557354,0.58052,0.810815,,,,5835028,5549744,95.1%,1254358,22.6%,157388,286200,0,0,6672861,Unknown Library,5549741,0,0,2319945,0,0,0.418028,,0.951108
lib885_C25A9ACXX,UNPAIRED,6275817,6275817,1,0,6275817,1,285772811,5234659,243522956,242528654,0,0.02031,0.003535,0.000032,48.749845,0,0,0,0.500886,0,0,,,,305945104,305939030,1203935,135773222,113833436,30683738,24444799,0,1763566,1758689,0.003935,0.443792,0.372079,0.100294,0.079901,0.815871,0.815854,0.500692,0.444437,0.619486,0.612101,0.901081,,,,6616866,6275820,94.8%,1041159,16.6%,489273,302528,0,0,5683015,Unknown Library,6275817,0,0,2223584,0,0,0.35431,,0.948458
lib888_C25A9ACXX,UNPAIRED,4741986,4741986,1,0,4741986,1,213413800,3643611,168835224,168284693,0,0.0283,0.003908,0.000032,48.773885,0,0,0,0.500507,0,0,,,,231285081,231280359,1248805,102539465,86898557,16563323,24030292,0,1352195,1352594,0.0054,0.443356,0.375728,0.071616,0.103901,0.819084,0.819067,0.499926,0.492188,0.604876,0.583369,0.889431,,,,4979493,4741989,95.2%,1098376,23.2%,169252,226424,0,0,6142658,Unknown Library,4741986,0,0,1817678,0,0,0.383316,,0.952303
lib894_C25A9ACXX,UNPAIRED,4026445,4026445,1,0,4026445,1,179600996,3020140,139524927,139030206,0,0.034683,0.00418,0.000034,48.728368,0,0,0,0.500202,0,0,,,,196202094,196197911,1290899,81347811,67568269,21313514,24677532,0,1042165,1042247,0.00658,0.414621,0.344388,0.108633,0.125779,0.75901,0.758993,0.49998,0.506349,0.59783,0.579541,0.917367,,,,4255353,4026448,94.6%,1006306,25.0%,267500,203177,0,0,5898197,Unknown Library,4026445,0,0,1555536,0,0,0.38633,,0.946207
lib897_C25A9ACXX,UNPAIRED,4669112,4669112,1,0,4669112,1,204819225,3457434,158031069,157495975,0,0.041218,0.004361,0.000034,48.732474,0,0,0,0.499509,0,0,,,,227537381,227533063,2248179,87216360,73194538,31147595,33726576,0,1149909,1156637,0.009881,0.383313,0.321687,0.136893,0.148227,0.705,0.704987,0.498542,0.467212,0.606843,0.622583,0.887149,,,,4912705,4669115,95.0%,1211679,26.0%,413290,189499,0,0,7593936,Unknown Library,4669112,0,0,1837082,0,0,0.393454,,0.950416
lib898_C25A9ACXX,UNPAIRED,5161686,5161686,1,0,5161686,1,226900790,3707362,170001806,169424220,0,0.041964,0.004311,0.000035,48.731668,0,0,0,0.500924,0,0,,,,251537571,251532136,2365267,98049747,89496974,24495757,37124590,0,1316509,1321096,0.009403,0.38981,0.355807,0.097386,0.147594,0.745617,0.745601,0.49913,0.492979,0.559311,0.602157,0.831427,,,,5416508,5161689,95.3%,1454325,28.2%,233304,226712,0,0,8897683,Unknown Library,5161686,0,0,2328843,0,0,0.451179,,0.952955
lib900_C25A9ACXX,UNPAIRED,6263619,6263619,1,0,6263619,1,280721454,4910911,227059112,226303385,0,0.030564,0.00373,0.000033,48.761084,0,0,0,0.500616,0,0,,,,305420853,305414505,1668281,126248322,100626140,41089460,35782417,0,1624247,1626741,0.005462,0.413367,0.329474,0.134537,0.11716,0.742841,0.742826,0.499616,0.446311,0.648629,0.684005,0.884435,,,,6607738,6263622,94.8%,1352709,21.6%,629061,275791,0,0,8058241,Unknown Library,6263619,0,0,2192409,0,0,0.350023,,0.947922
lib902_C25A9ACXX,UNPAIRED,5240193,5240193,1,0,5240193,1,235196424,4003517,185269837,184626054,0,0.030129,0.003907,0.000031,48.75374,0,0,0,0.500508,0,0,,,,255479008,255473697,932462,115949832,92326694,18635021,27629781,0,1489527,1489220,0.00365,0.453862,0.361394,0.072943,0.108151,0.815256,0.815239,0.500052,0.483041,0.632229,0.607361,0.921598,,,,5502034,5240196,95.2%,1236677,23.6%,181346,252530,0,0,7004111,Unknown Library,5240193,0,0,2056592,0,0,0.392465,,0.952410
lib903_C25A9ACXX,UNPAIRED,5150960,5150960,1,0,5150960,1,231056692,3977403,184095976,183463523,0,0.030398,0.003983,0.000032,48.754824,0,0,0,0.500601,0,0,,,,251134149,251129355,1571891,107279265,91711731,22700827,27865740,0,1419440,1424001,0.006259,0.427187,0.365197,0.090395,0.110962,0.792384,0.792369,0.499198,0.47386,0.593412,0.611552,0.854853,,,,5421963,5150963,95.0%,1173558,22.8%,276205,244916,0,0,6760308,Unknown Library,5150960,0,0,1955229,0,0,0.379585,,0.950018
lib5011_C5TTHACXX,UNPAIRED,7169545,7169545,1,0,7169545,1,336458736,5907645,279454150,278265908,0,0.009679,0.003809,0.000035,49.36079,0,0,0,0.500901,0,0,,,,353894408,353886728,417482,186946815,141340097,12162725,13019646,0,2262122,2243914,0.00118,0.528267,0.399394,0.034369,0.03679,0.927661,0.927641,0.50202,0.577375,0.52929,0.51238,0.856701,,,,8020783,7169548,89.4%,1261901,17.6%,150908,462523,0,0,4908315,Unknown Library,7169545,0,0,3481420,0,0,0.485585,,0.893871
lib4838_C4W9KACXX,UNPAIRED,7833619,7833619,1,0,7833619,1,361250690,6930095,322318351,320812690,0,0.008745,0.003966,0.000034,49.321905,0,0,0,0.500427,0,0,,,,386369009,386359889,3164665,179203297,143080080,44211197,16700928,0,2268701,2265868,0.008191,0.463825,0.370329,0.11443,0.043226,0.834153,0.834134,0.500312,0.433804,0.657842,0.725408,0.911312,,,,8286017,7833622,94.5%,903525,11.5%,857225,372485,0,0,3660052,Unknown Library,7833619,0,0,2494444,0,0,0.318428,,0.945402
lib4839_C4W9KACXX,UNPAIRED,7848360,7848360,1,0,7848360,1,363498066,7007667,327200909,325640683,0,0.008169,0.003613,0.000035,49.316878,0,0,0,0.500323,0,0,,,,387056614,387047862,2457774,181914652,143152567,43690793,15832287,0,2299790,2294929,0.00635,0.470006,0.369858,0.112882,0.040905,0.839863,0.839844,0.500529,0.421442,0.653729,0.720084,0.850058,,,,8303045,7848363,94.5%,840694,10.7%,846436,363763,0,0,3390340,Unknown Library,7848360,0,0,2434595,0,0,0.310204,,0.945239
lib4840_C4W9KACXX,UNPAIRED,8298720,8298720,1,0,8298720,1,380423268,7284290,337507164,335922964,0,0.010806,0.004243,0.000037,49.318234,0,0,0,0.500492,0,0,,,,409278214,409267998,4717497,181521436,154797900,47836872,20394731,0,2372888,2368928,0.011527,0.443527,0.378231,0.116884,0.049832,0.821758,0.821738,0.500418,0.430435,0.630449,0.635288,0.888352,,,,8763331,8298723,94.7%,1014431,12.2%,906735,375470,0,0,4422700,Unknown Library,8298720,0,0,2838198,0,0,0.342004,,0.946982
lib4841_C4W9KACXX,UNPAIRED,8292196,8292196,1,0,8292196,1,381879165,7346325,341189373,339597057,0,0.008131,0.003727,0.000034,49.324352,0,0,0,0.500344,0,0,,,,409007196,408997981,3276591,187904209,156121332,44907784,16788331,0,2453962,2448820,0.008011,0.459426,0.381717,0.1098,0.041047,0.841142,0.841123,0.500524,0.439162,0.629168,0.702641,0.861422,,,,8761551,8292199,94.6%,945872,11.4%,860181,394480,0,0,3773940,Unknown Library,8292196,0,0,2736778,0,0,0.330043,,0.946430
lib4842_C5TTJACXX,UNPAIRED,8432118,8432118,1,0,8432118,1,388737627,7403309,345554104,344019984,0,0.012503,0.004284,0.000038,49.35605,0,0,0,0.50031,0,0,,,,416176040,416165808,4305818,180597866,155297092,52319639,23645848,0,2350660,2345718,0.010346,0.433957,0.373162,0.125718,0.056818,0.807118,0.807098,0.500526,0.426649,0.635659,0.653372,0.869433,,,,8910220,8432121,94.6%,1028810,12.2%,991726,362771,0,0,4816938,Unknown Library,8432118,0,0,2966295,0,0,0.351785,,0.946342
lib4843_C5TTJACXX,UNPAIRED,7754555,7754555,1,0,7754555,1,357573312,6895855,320794159,319367644,0,0.009273,0.004277,0.000037,49.359313,0,0,0,0.499987,0,0,,,,382759504,382750065,3810065,178219394,142867666,41300620,16552722,0,2247701,2247304,0.009954,0.465629,0.373266,0.107905,0.043247,0.838895,0.838874,0.500044,0.4296,0.646226,0.724853,0.861832,,,,8181240,7754558,94.8%,858701,11.1%,793972,349251,0,0,3576982,Unknown Library,7754555,0,0,2709924,0,0,0.349462,,0.947846
lib4844_C5TTJACXX,UNPAIRED,7415582,7415582,1,0,7415582,1,340479892,6436175,299213960,297831300,0,0.012622,0.003965,0.000036,49.348077,0,0,0,0.500233,0,0,,,,365944708,365936364,3048820,163580493,136740717,41614254,20952335,0,2116438,2115013,0.008332,0.447019,0.373673,0.11372,0.057257,0.820692,0.820674,0.500168,0.432657,0.659336,0.667838,0.895022,,,,7869282,7415585,94.2%,979408,13.2%,766327,341376,0,0,4554396,Unknown Library,7415582,0,0,2518130,0,0,0.339573,,0.942345
lib4845_C5TTJACXX,UNPAIRED,7800066,7800066,1,0,7800066,1,356324564,6785183,313130057,311686398,0,0.010676,0.004401,0.000038,49.353454,0,0,0,0.500319,0,0,,,,384960197,384950749,4397395,179343258,151368290,32406253,17436005,0,2321807,2316492,0.011423,0.465886,0.393215,0.084183,0.045294,0.859101,0.85908,0.500573,0.442871,0.628803,0.598433,0.886602,,,,8234747,7800069,94.7%,1014884,13.0%,581775,383485,0,0,4253159,Unknown Library,7800066,0,0,2966836,0,0,0.38036,,0.947214
lib4846_C64RUACXX,UNPAIRED,7884442,7884442,1,0,7884442,1,360575545,6854104,316409344,313817496,0,0.010046,0.004907,0.000038,49.20439,0,0,0,0.50033,0,0,,,,387949163,387939074,3664735,177688539,161151228,29320115,16114793,0,2390883,2368010,0.009447,0.458032,0.415403,0.075579,0.041539,0.873436,0.873413,0.502403,0.461822,0.573388,0.602956,0.836601,,,,8372750,7884445,94.2%,1030339,13.1%,531030,393494,0,0,4122771,Unknown Library,7884442,0,0,2979580,0,0,0.377906,,0.941679
lib4847_C64RUACXX,UNPAIRED,7912644,7912644,1,0,7912644,1,362851693,6899767,320282692,317713888,0,0.01241,0.004466,0.000035,49.208215,0,0,0,0.500064,0,0,,,,389367085,389358128,3358309,171427406,147036948,46064975,21470777,0,2271934,2248772,0.008625,0.440282,0.377639,0.11831,0.055144,0.817921,0.817903,0.502562,0.452528,0.565293,0.693774,0.833989,,,,8446233,7912647,93.7%,1012878,12.8%,863520,359220,0,0,4616687,Unknown Library,7912644,0,0,2620728,0,0,0.331208,,0.936825
lib4848_C64RUACXX,UNPAIRED,24259988,24259988,1,0,24259988,1,1125580939,21677465,1013199269,1004971926,0,0.008328,0.004234,0.000042,49.209502,0,0,0,0.500315,0,0,,,,1193821933,1193786704,8627066,550559760,461037728,123794983,49767976,0,7167103,7120458,0.007227,0.461188,0.386198,0.103699,0.041689,0.847385,0.84736,0.501632,0.415103,0.605328,0.694628,0.843949,,,,25602652,24259991,94.8%,2582524,10.6%,2463675,1098965,0,0,10450753,Unknown Library,24259988,0,0,11315724,0,0,0.466436,,0.947558
lib4849_C64RUACXX,UNPAIRED,19692377,19692377,1,0,19692377,1,909212600,17510898,815274847,808559292,0,0.009104,0.004247,0.000041,49.205142,0,0,0,0.50027,0,0,,,,968966206,968937939,7550534,439225317,367101630,111685950,43375171,0,5754410,5711257,0.007793,0.453306,0.37887,0.115266,0.044766,0.832176,0.832152,0.501882,0.416358,0.622402,0.728382,0.844552,,,,20833129,19692380,94.5%,2181480,11.1%,2193154,874110,0,0,9105967,Unknown Library,19692377,0,0,8409850,0,0,0.427061,,0.945243
lib4850_C5TTJACXX,UNPAIRED,8591301,8591301,1,0,8591301,1,395806140,7620940,354342727,352741324,0,0.009521,0.004251,0.000036,49.357055,0,0,0,0.499984,0,0,,,,424041319,424031587,4501036,193572238,160505084,46250006,19203645,0,2482712,2483641,0.010615,0.456504,0.378522,0.109072,0.045288,0.835026,0.835007,0.499906,0.435507,0.615623,0.674754,0.852061,,,,9074032,8591304,94.7%,970362,11.3%,890177,392611,0,0,4109229,Unknown Library,8591301,0,0,3097988,0,0,0.360596,,0.946801
lib4851_C5TTJACXX,UNPAIRED,8308548,8308548,1,0,8308548,1,381863254,7384904,342467656,340937103,0,0.009497,0.004482,0.000037,49.357434,0,0,0,0.499826,0,0,,,,410088610,410079045,4570383,187449155,151833464,47951893,18274551,0,2389496,2384131,0.011145,0.457105,0.370254,0.116933,0.044563,0.827359,0.82734,0.500562,0.425243,0.642199,0.708843,0.851742,,,,8791294,8308551,94.5%,923645,11.1%,926830,374508,0,0,3869743,Unknown Library,8308548,0,0,2861095,0,0,0.344356,,0.945088
lib4852_C5TTJACXX,UNPAIRED,8002664,8002664,1,0,8002664,1,367730715,6788090,316272149,314851676,0,0.014394,0.004754,0.000048,49.359405,0,0,0,0.499916,0,0,,,,395006733,394995166,4986459,158647942,182668647,25927825,22764689,0,2299142,2278182,0.012624,0.401645,0.462458,0.065641,0.057633,0.864103,0.864078,0.50229,0.610214,0.32037,0.732619,0.398033,,,,8444042,8002667,94.8%,1214575,15.2%,407990,423569,0,0,5560426,Unknown Library,8002664,0,0,4098891,0,0,0.512191,,0.947729
lib4853_C5TTJACXX,UNPAIRED,7857562,7857562,1,0,7857562,1,362944222,6990034,325443170,324008429,0,0.008538,0.004219,0.000038,49.361153,0,0,0,0.500048,0,0,,,,387858319,387849497,3108409,177108367,148551167,42967737,16114120,0,2299102,2290425,0.008014,0.456642,0.383012,0.110785,0.041547,0.839654,0.839635,0.500945,0.437285,0.619905,0.681969,0.860679,,,,8291358,7857565,94.8%,867529,11.0%,834847,359320,0,0,3473638,Unknown Library,7857562,0,0,2562500,0,0,0.326119,,0.947681
lib4854_C4W9KACXX,UNPAIRED,7992596,7992596,1,0,7992596,1,368474918,7074493,329178137,327539190,0,0.010002,0.004625,0.000035,49.342354,0,0,0,0.500464,0,0,,,,394373498,394363718,3967647,181270278,147921477,43449544,17755205,0,2316454,2314582,0.010061,0.459653,0.375089,0.110176,0.045022,0.834741,0.834721,0.500202,0.42274,0.692992,0.674327,0.954964,,,,8466069,7992599,94.4%,918104,11.5%,833126,372112,0,0,3850623,Unknown Library,7992596,0,0,2629361,0,0,0.328975,,0.944074
lib4855_C4W9KACXX,UNPAIRED,8261358,8261358,1,0,8261358,1,378163435,7205474,332940022,331258217,0,0.010477,0.00443,0.000036,49.343589,0,0,0,0.500198,0,0,,,,407645055,407635422,4736622,192290082,152386238,39564711,18658279,0,2413280,2408054,0.01162,0.471721,0.37383,0.097059,0.045772,0.84555,0.84553,0.500542,0.434058,0.641063,0.670572,0.877898,,,,8737138,8261361,94.6%,1055885,12.8%,735384,388378,0,0,4390240,Unknown Library,8261358,0,0,3074989,0,0,0.372214,,0.945545
lib4856_C4W9KACXX,UNPAIRED,8328460,8328460,1,0,8328460,1,383221307,7446988,345659574,343946810,0,0.009492,0.004837,0.000037,49.344383,0,0,0,0.500206,0,0,,,,410962716,410951939,5688923,189629413,154171828,43611312,17850950,0,2422471,2420810,0.013843,0.461439,0.375158,0.106123,0.043438,0.836597,0.836575,0.500171,0.413481,0.664655,0.748157,0.855137,,,,8800998,8328463,94.6%,881473,10.6%,854837,367949,0,0,3642626,Unknown Library,8328460,0,0,2999084,0,0,0.360101,,0.946309
lib4857_C4W9KACXX,UNPAIRED,8182890,8182890,1,0,8182890,1,376919409,7202332,334964175,333329314,0,0.010331,0.00456,0.000035,49.344265,0,0,0,0.50008,0,0,,,,403778695,403768675,3914178,181845652,156777634,42631972,18599626,0,2397689,2391073,0.009694,0.450371,0.388286,0.105585,0.046065,0.838657,0.838636,0.500691,0.438172,0.639739,0.633967,0.88957,,,,8654430,8182893,94.6%,980559,12.0%,803967,398783,0,0,4125352,Unknown Library,8182890,0,0,2814642,0,0,0.343967,,0.945515
lib4858_C5TTJACXX,UNPAIRED,9935387,9935387,1,0,9935387,1,452050687,8707987,400590927,398406106,0,0.011469,0.004868,0.000035,49.321045,0,0,0,0.500376,0,0,,,,490023671,490012011,6404941,222545801,182982085,53787735,24292007,0,2879980,2878221,0.013071,0.454164,0.373424,0.109768,0.049574,0.827588,0.827568,0.500153,0.419365,0.664752,0.677957,0.902314,,,,10449916,9935390,95.1%,1227401,12.4%,1009221,467955,0,0,5307453,Unknown Library,9935387,0,0,3509946,0,0,0.353277,,0.950762
lib4859_C5TTJACXX,UNPAIRED,10726060,10726060,1,0,10726060,1,490524846,9214399,426099134,423794998,0,0.011793,0.004834,0.00004,49.321303,0,0,0,0.500423,0,0,,,,529023258,529008627,6527519,225240790,226716393,44464863,26059687,0,3151968,3153909,0.012339,0.425779,0.428568,0.084053,0.049261,0.854347,0.854324,0.499846,0.469738,0.55305,0.615266,0.786047,,,,11274896,10726063,95.1%,1511662,14.1%,786927,549084,0,0,6392059,Unknown Library,10726060,0,0,4482706,0,0,0.417927,,0.951322
lib4860_C5TTJACXX,UNPAIRED,9312388,9312388,1,0,9312388,1,423274968,8259679,378851399,376801090,0,0.009204,0.004909,0.000035,49.327038,0,0,0,0.500375,0,0,,,,459352516,459340836,6497434,203385888,177455879,52177008,19825158,0,2700234,2703469,0.014145,0.442778,0.386327,0.113591,0.04316,0.829105,0.829084,0.499701,0.42866,0.619862,0.668652,0.867068,,,,9809206,9312391,94.9%,1052710,11.3%,1014395,435223,0,0,4189653,Unknown Library,9312388,0,0,3276708,0,0,0.351865,,0.949352
lib4861_C5TTJACXX,UNPAIRED,9424326,9424326,1,0,9424326,1,437268950,8499447,397186447,395011971,0,0.007551,0.004068,0.000034,49.326199,0,0,0,0.500132,0,0,,,,464866182,464854918,4050579,213247951,171611874,56909367,19035550,0,2703785,2703730,0.008714,0.458741,0.369173,0.122424,0.040949,0.827914,0.827894,0.500005,0.408681,0.641675,0.693152,0.877573,,,,9954460,9424329,94.7%,924880,9.8%,1137502,420777,0,0,3750225,Unknown Library,9424326,0,0,3277948,0,0,0.347818,,0.946744
lib4862_C4W9KACXX,UNPAIRED,8521851,8521851,1,0,8521851,1,395558726,7613068,355992144,354295864,0,0.008177,0.004124,0.000032,49.348149,0,0,0,0.500455,0,0,,,,420537572,420528176,2956467,203274942,157817806,40584558,15894651,0,2530543,2518502,0.00703,0.48338,0.375285,0.096509,0.037797,0.858665,0.858646,0.501192,0.430636,0.670047,0.692084,0.894995,,,,8991533,8521854,94.8%,908784,10.7%,785741,412666,0,0,3583180,Unknown Library,8521851,0,0,2899704,0,0,0.340267,,0.947764
lib4863_C4W9KACXX,UNPAIRED,8677151,8677151,1,0,8677151,1,398321827,7594210,351406971,349689579,0,0.008947,0.004337,0.000033,49.345057,0,0,0,0.500581,0,0,,,,428174511,428164653,4004079,199980559,166460833,40050418,17669100,0,2595081,2586635,0.009352,0.467065,0.388778,0.09354,0.041267,0.855842,0.855823,0.500815,0.445322,0.649246,0.629924,0.88696,,,,9164670,8677154,94.7%,1082942,12.5%,756990,426994,0,0,4288858,Unknown Library,8677151,0,0,3078728,0,0,0.354809,,0.946805
lib4864_C4W9KACXX,UNPAIRED,9013957,9013957,1,0,9013957,1,415986617,8027467,373072746,371295232,0,0.007319,0.004086,0.000034,49.349074,0,0,0,0.500407,0,0,,,,444830430,444819842,3700280,202410228,178657168,43562705,16489863,0,2698920,2700791,0.008319,0.455039,0.401639,0.097933,0.037071,0.856678,0.856658,0.499827,0.437337,0.609792,0.624196,0.882082,,,,9500109,9013960,94.9%,986491,10.9%,847382,442086,0,0,3735402,Unknown Library,9013957,0,0,3135006,0,0,0.347795,,0.948827
lib4865_C4W9KACXX,UNPAIRED,8674143,8674143,1,0,8674143,1,402828066,7750975,362264770,360533958,0,0.00712,0.003971,0.000035,49.3473,0,0,0,0.50062,0,0,,,,428045536,428035071,3428043,204376229,163144414,41610459,15476297,0,2572595,2567100,0.008009,0.477475,0.381147,0.097213,0.036157,0.858623,0.858602,0.500535,0.423179,0.663419,0.697826,0.8769,,,,9165799,8674146,94.6%,923169,10.6%,821402,416010,0,0,3496792,Unknown Library,8674143,0,0,3008121,0,0,0.346792,,0.946360
lib4866_C5TTJACXX,UNPAIRED,8687965,8687965,1,0,8687965,1,399179620,7685120,355985112,354194181,0,0.008031,0.003977,0.000031,49.33494,0,0,0,0.500341,0,0,,,,428620232,428610760,3255376,193480570,167864536,46749712,17260883,0,2569023,2569551,0.007595,0.451413,0.391648,0.109073,0.040272,0.843061,0.843043,0.499949,0.452322,0.615713,0.626734,0.868018,,,,9205715,8687968,94.4%,1002846,11.5%,897168,430925,0,0,3893908,Unknown Library,8687965,0,0,2898132,0,0,0.33358,,0.943758
lib4867_C5TTJACXX,UNPAIRED,12565542,12565542,1,0,12565542,1,578748371,11192127,519429303,516830804,0,0.008159,0.004278,0.000036,49.335948,0,0,0,0.50024,0,0,,,,619932927,619917128,6400314,278701572,238158354,70971338,25686118,0,3632374,3625462,0.010324,0.449579,0.384178,0.114485,0.041435,0.833756,0.833735,0.500476,0.422071,0.623996,0.653971,0.868445,,,,13252824,12565545,94.8%,1373416,10.9%,1402672,575634,0,0,5424357,Unknown Library,12565542,0,0,4863903,0,0,0.387083,,0.948141
lib4868_C5TTJACXX,UNPAIRED,7896606,7896606,1,0,7896606,1,368587903,7183527,337300669,335522852,0,0.006235,0.003735,0.000035,49.327998,0,0,0,0.499942,0,0,,,,389523765,389514584,3070920,175918580,148703340,46605511,15216526,0,2262895,2264680,0.007884,0.451635,0.381766,0.11965,0.039065,0.833401,0.833382,0.499803,0.424987,0.656457,0.686795,0.87595,,,,8379548,7896609,94.2%,713080,9.0%,951587,346474,0,0,2815602,Unknown Library,7896606,0,0,2779735,0,0,0.352016,,0.942367
lib4869_C5TTJACXX,UNPAIRED,6286369,6286369,1,0,6286369,1,290477255,5627071,261814070,260442342,0,0.006656,0.003887,0.000031,49.330699,0,0,0,0.500133,0,0,,,,310110976,310104208,2371225,141233790,124021796,31501306,10976347,0,1879696,1878648,0.007647,0.45544,0.399936,0.101583,0.035396,0.855376,0.855357,0.500139,0.450172,0.599459,0.623873,0.849709,,,,6646003,6286372,94.6%,659299,10.5%,616333,313022,0,0,2439913,Unknown Library,6286369,0,0,1974744,0,0,0.314131,,0.945887
lib4870_C5TTJACXX,UNPAIRED,8546857,8546857,1,0,8546857,1,391510910,7630736,352418798,350635196,0,0.008554,0.004755,0.000036,49.332559,0,0,0,0.500574,0,0,,,,421638325,421627268,5486100,188376324,157681125,52652868,17431438,0,2438480,2429509,0.013012,0.446784,0.373982,0.12488,0.041343,0.820766,0.820745,0.500921,0.426869,0.668867,0.652892,0.907391,,,,9022350,8546860,94.7%,916122,10.7%,1038521,392005,0,0,3558857,Unknown Library,8546857,0,0,2855084,0,0,0.334051,,0.947298
lib4871_C4W9KACXX,UNPAIRED,9029728,9029728,1,0,9029728,1,413753710,7954625,367492862,365194988,0,0.008958,0.004301,0.000034,49.282209,0,0,0,0.500392,0,0,,,,445004945,444994567,4599022,202806412,169173833,49335888,19079905,0,2630988,2630814,0.010335,0.45575,0.380171,0.110869,0.042877,0.835921,0.835901,0.500017,0.436506,0.641826,0.66373,0.884069,,,,9549222,9029731,94.6%,1075104,11.9%,953586,429181,0,0,4320033,Unknown Library,9029728,0,0,3127505,0,0,0.346357,,0.945598
lib4872_C4W9KACXX,UNPAIRED,8000000,8000000,1,0,8000000,1,365143823,6969428,321664849,319760655,0,0.011408,0.004211,0.000035,49.286434,0,0,0,0.500386,0,0,,,,394291475,394281776,4814538,178595811,149910613,40803297,20158045,0,2307797,2302183,0.012211,0.452965,0.380212,0.103488,0.051126,0.833177,0.833156,0.500609,0.442784,0.61794,0.659133,0.856917,,,,8443135,8000003,94.8%,1030573,12.9%,758908,368414,0,0,4504803,Unknown Library,8000000,0,0,2938236,0,0,0.367279,,0.947515
lib4873_C4W9KACXX,UNPAIRED,8876145,8876145,1,0,8876145,1,400368890,7131762,330907060,328863780,0,0.027881,0.00432,0.000037,49.259314,0,0,0,0.499202,0,0,,,,437232811,437222847,4304746,180079209,150827846,55224330,46787126,0,2343647,2334620,0.009846,0.411871,0.344968,0.126307,0.10701,0.756838,0.756821,0.500965,0.437096,0.681014,0.643188,0.939156,,,,9341341,8876148,95.0%,1744384,19.7%,847463,374105,0,0,10301557,Unknown Library,8876145,0,0,3541040,0,0,0.398939,,0.950200
lib4874_C4W9KACXX,UNPAIRED,6424704,6424704,1,0,6424704,1,296421333,5722426,266172487,264249227,0,0.008373,0.004162,0.000027,49.232562,0,0,0,0.500218,0,0,,,,316304640,316298532,2661889,156870703,112985816,31315790,12464588,0,1920120,1914038,0.008416,0.495958,0.357213,0.099007,0.039408,0.85317,0.853154,0.500793,0.49554,0.641396,0.710727,0.890997,,,,6918819,6424707,92.9%,702279,10.9%,605341,315284,0,0,2818559,Unknown Library,6424704,0,0,2210524,0,0,0.344066,,0.928584
